t_valid,Za_v,Za_a,Ra,Xa,Zb_v,Zb_a,Rb,Xb,Zc_v,Zc_a,Rc,Xc
0.058,486.079682913243,-154.433808138434,-438.486322037519,-209.769405603029,562.418997543407,-147.426165236228,-473.949560872814,-302.798518071337,566.62986447612,-157.924044785924,-525.08820953507,-212.959563118168
0.059,489.813847556519,-150.861584359046,-427.825920813255,-238.500705949503,586.874005628174,-151.214153595619,-514.351437364755,-282.601658457391,534.059740525932,-158.692106734254,-497.552044713752,-194.06640423265
0.06,519.322493907901,-148.753409216313,-443.990994447589,-269.384204303375,579.228437753022,-155.220313588587,-525.896635960478,-242.772138820045,507.471590933549,-157.436216967433,-468.626136562045,-194.722776622456
0.061,556.468479506526,-150.16669291698,-482.723277056969,-276.831007063309,553.086978529022,-157.538084538228,-511.126314947925,-211.317524086664,495.648500257668,-154.573615602741,-447.638834029746,-212.807213402565
0.062,571.528527253123,-153.91100747236,-513.296673716497,-251.339177637916,524.056581670913,-157.797028959571,-485.198305398168,-198.035111107471,507.353665987816,-151.38022988494,-445.364052930241,-243.019757939197
0.063,559.280643992355,-157.285470800301,-515.902949562455,-215.960610707747,502.061488398427,-156.141563379692,-459.159135082261,-203.072959311064,541.763451378767,-150.316974230529,-470.672308092117,-268.281970406275
0.064,533.590882350696,-158.964002860742,-498.029766515579,-191.534804649789,495.944381376658,-153.05412922936,-442.10219272266,-224.736469245408,574.600786501881,-152.677628173984,-510.497219346229,-263.739744612655
0.065,506.692328203225,-158.740156293729,-472.209679149656,-183.725704182575,514.120338603487,-150.056135046845,-445.492912588977,-256.623824690448,580.442945575774,-156.543221055684,-532.475494440574,-231.049477144934
0.066,487.135310380148,-156.716548438151,-447.46329633795,-192.554950727162,551.926437559422,-149.660961113274,-476.34098769679,-278.786757069056,561.903402490972,-159.516973520969,-526.377562727202,-196.626791634055
0.067,483.946107766633,-153.431653428505,-432.842109129689,-216.452174363382,581.609733853592,-152.559190660478,-516.171298467513,-268.024389098469,533.706162639332,-160.712358607748,-503.750421119284,-176.288914175977
0.068,504.498412497067,-150.631632406445,-439.662648275987,-247.417468912376,581.991397950227,-156.441801043434,-533.485072676005,-232.610542581236,506.740559158203,-160.057669655116,-476.354569281495,-172.836103348258
0.069,540.110744829922,-150.683586950646,-470.93824717529,-264.45563716472,560.25030940014,-159.125708806608,-523.477972091364,-199.627708292375,489.156604388298,-157.712499783497,-452.612927301839,-185.514747812541
0.07,563.540933912192,-153.558919628152,-504.590456444186,-250.931973769933,531.701667979308,-159.933488226755,-499.424693677949,-182.432560352217,489.681511642119,-154.389301274725,-441.571198350935,-211.666860020717
0.071,561.316418319476,-156.83117901873,-516.046011799536,-220.845274300351,506.956352599848,-158.884395856389,-472.917000171684,-182.631471521085,512.992479203403,-151.992149616186,-452.912472345302,-240.897438992863
0.072,542.878507229159,-158.798965051369,-506.135007228474,-196.327349264418,494.199348406374,-156.26004733423,-452.381232583015,-198.95782561125,545.987603595043,-152.446391678864,-484.060823507803,-252.562036783847
0.073,520.368481878904,-159.060615841186,-486.002846695948,-185.969325256586,501.83554098969,-153.043414031063,-447.311242473241,-227.489697695215,563.913655562337,-155.111739978636,-511.543144386853,-237.323033775671
0.074,501.965850925931,-157.649694885363,-464.256270317237,-190.88171983436,531.320450802455,-151.358471436389,-466.305840452635,-254.676823838931,559.124215723108,-157.817944256365,-517.74280293221,-211.097793972083
0.075,495.603701647748,-154.845874025443,-448.604444785116,-210.658684145677,564.113244677101,-152.681837498769,-501.19870888109,-258.889179063272,540.713595577578,-159.281053667885,-505.744076083504,-191.295901547512
0.076,509.850334014611,-151.803282399195,-449.34666123574,-240.9044232286,576.510436231472,-155.713855829323,-525.490857504625,-237.115249958446,518.893613037509,-159.147689323806,-484.906639954551,-184.705528285181
0.077,543.354021802086,-150.721111178449,-473.940290618667,-265.733313562291,566.460091140493,-158.314857632138,-526.370816064764,-209.310293225657,501.692512868781,-157.381945052713,-463.106876533792,-192.94402912686
0.078,574.317991772395,-152.553876432162,-509.67541940105,-264.711394790327,544.969163782029,-159.486594756399,-510.412792879527,-190.971647995728,497.746954944892,-154.305215284409,-448.527989407819,-215.811662971887
0.079,582.38967588875,-155.603590946901,-530.387839572497,-240.55451402005,521.698856192788,-159.001113758552,-487.051474847861,-186.950681735549,515.162988062451,-151.26226874403,-451.710223585444,-247.690892399824
0.08,569.475344903157,-157.942639018593,-527.794508813353,-213.857721205106,504.410697823225,-156.843756374141,-463.773314915276,-198.354391055529,549.473064354494,-150.419498632542,-477.856379908531,-271.245144900018
0.081,546.56566426931,-158.787612204101,-509.533431998615,-197.761743099782,502.235311025279,-153.432856562626,-449.204716245695,-224.622862913112,577.716366106725,-152.297790505122,-511.496031702734,-268.566582470559
0.082,522.763520694014,-157.929160852359,-484.455405342952,-196.429780843936,522.708243867123,-150.365485812791,-454.336556622081,-258.461218606279,582.886523003361,-155.109315014832,-528.743623894037,-245.33014264527
0.083,506.536509867704,-155.353439765854,-460.38978108559,-211.235615607116,557.967740561394,-149.811719096464,-482.29485550711,-280.570261892744,568.324016249723,-157.133830555186,-523.662276268564,-220.839325889754
0.084,508.202973082651,-151.680086598593,-447.377444419647,-241.088539907212,583.393439507032,-151.886074981532,-514.560228153164,-274.910306941754,544.612037925553,-157.6405127347,-503.665517976873,-207.179433956443
0.085,533.988844574651,-148.872309362796,-457.103714474669,-276.04398262529,584.609333056222,-154.635383171247,-528.252999606252,-250.433305898871,521.216759048128,-156.383212898647,-477.562453655165,-208.80855531202
0.086,570.917086253276,-148.994138524438,-489.341373880613,-294.094099200521,567.051159538978,-156.430124139825,-519.743834947878,-226.74515114589,507.800957088756,-153.408351323504,-454.085513809428,-227.306309126441
0.087,592.425894551288,-151.549523243598,-520.87815331196,-282.231093143926,541.89719854253,-156.596955149237,-497.317222894175,-215.239758411562,515.35810369393,-149.637159514158,-444.672451454522,-260.500260960387
0.088,588.152462360419,-154.356847127881,-530.223468416457,-254.531712210967,519.135725944703,-154.919014927992,-470.18617410066,-220.061045250445,547.306561743952,-147.361322200145,-460.880564462034,-295.183972852767
0.089,566.653911108248,-155.934897592746,-517.401890461269,-231.066957225345,509.275071999132,-151.57506753024,-447.877643396615,-242.418471872948,584.887135661963,-148.315248856072,-497.710251895071,-307.209157775937
0.09,539.726720873474,-155.738380585819,-492.057372654629,-221.775731857786,523.192145588884,-147.83579731341,-442.895718614122,-278.520023767019,601.20486841798,-151.345778853237,-527.575054643762,-288.291268558575
0.091,517.642307241341,-153.62128254257,-463.743763973836,-229.989738078719,560.320318796134,-146.209808131031,-465.670834664477,-311.624025708369,590.965047602383,-154.161890376318,-531.885730084007,-257.560201934791
0.092,511.568759441578,-149.939385312712,-442.760692675365,-256.252931023679,596.622864339701,-147.92212827337,-505.534715645655,-316.849323070094,565.574793743261,-155.480176965192,-514.569981776026,-234.718088720814
0.093,531.643421660269,-146.338446025829,-442.500770606871,-294.682533936038,607.015456466119,-151.250668740569,-532.190099541274,-291.961405564194,537.248201938971,-154.884812723677,-486.454782818194,-228.029328727602
0.094,572.451624602544,-145.418428068088,-471.310277250053,-324.91150344143,591.409553926018,-153.944430650473,-531.30369104527,-259.772300980385,516.588742551751,-152.320822253432,-457.471617669352,-239.965930828077
0.095,605.657208528401,-147.790323333883,-512.448476046474,-322.82690972108,563.093906679724,-154.932052834561,-510.053820154816,-238.578809380282,515.311298600856,-148.384013855077,-438.82915804621,-270.138306269501
0.096,609.571122636043,-151.286753495509,-534.615279602947,-292.853984720763,534.371180495995,-153.902176094,-479.88898418135,-235.072587525802,541.918529455296,-145.11676386239,-444.546197218919,-309.926396270451
0.097,588.947734133925,-153.779488146466,-528.345161506337,-260.213035519603,516.261269468229,-150.902600189442,-451.106150928954,-251.05564910396,585.110951775837,-145.039414061867,-479.525583856591,-335.276065824898
0.098,558.335574118323,-154.390784337306,-503.486371529514,-241.329830336163,520.866523428114,-146.824896784162,-435.96640912421,-285.017938634453,613.443894656423,-148.030747184008,-520.404300557897,-324.796514531924
0.099,530.073516221084,-152.902823624939,-471.89013108149,-241.449035589042,554.075822948109,-144.085550659137,-448.742539538363,-325.007924186912,610.327971483018,-151.591026892902,-536.828660626278,-290.370835148387
0.1,515.649086816497,-149.504272660457,-444.317804883267,-261.678560448506,598.087058624189,-144.935658094702,-489.538691786795,-343.598601477665,585.093275701287,-153.803418311276,-524.995249428855,-258.290784481359
0.101,527.088399159216,-145.446669142803,-434.109278853025,-298.950354644266,620.010817116305,-148.481709279706,-528.542680926931,-324.123506984298,552.899783280831,-153.991683110352,-496.907845678274,-242.447444316013
0.102,566.322225768304,-143.441436103635,-454.897451700966,-337.326506274164,609.545635930323,-152.025038766401,-538.321856955356,-285.929118149655,525.92035216903,-152.034538830428,-464.508862752821,-246.624680941866
0.103,608.899247834684,-145.235894109999,-500.214740560324,-347.193760513941,580.044100645598,-153.90660318134,-520.925003347188,-255.124086635294,516.021997914883,-148.298300748672,-439.029206554454,-271.16795187528
0.104,623.095283385023,-149.178449102839,-535.093816386579,-319.252783608082,546.874492414761,-153.64193541829,-490.019754255825,-242.801052083725,534.528643588021,-144.425941675251,-434.766486164768,-310.964585321207
0.105,605.852228653722,-152.556771400196,-537.67441737339,-279.218810016208,522.015679346477,-151.219753897015,-457.532503630321,-251.325242674377,578.222970495158,-143.279287499164,-463.480143781208,-345.728159004723
0.106,573.338252401226,-154.026875320364,-515.430842960982,-251.093205386016,517.567071907616,-147.238606072761,-435.238411335396,-280.077130843031,616.903928916797,-145.91172374172,-510.904432340601,-345.75586550008
0.107,540.436809199689,-153.279510177903,-482.723912578102,-243.001170703413,543.239556340384,-143.746552617611,-438.073280853836,-321.249149687362,622.777092045493,-150.043408893696,-539.57654451153,-310.979836950303
0.108,518.866120988817,-150.418743018182,-451.235276528877,-256.142102603006,589.530695304498,-143.55747027663,-474.249789773883,-350.190773158907,599.823035709251,-153.122513834396,-535.027296648585,-271.170547826213
0.109,520.788451074614,-146.320003521806,-433.37295485383,-288.805285225108,622.200333201045,-146.88287488505,-521.127283166126,-339.940596833304,565.621176604778,-154.12388007361,-508.911858097324,-246.852255634221
0.11,553.317108686927,-143.405602445172,-444.244900181321,-329.857986758769,619.869043708632,-151.005168445105,-542.176787952501,-300.469569097708,534.202252709943,-152.884015780281,-475.485777123594,-243.48577484845
0.111,600.019627662742,-144.217487761409,-486.761315638697,-350.837533878888,592.530575820204,-153.679473287725,-531.101531906283,-262.723516436238,517.105818747278,-149.639573647642,-446.191465740699,-261.364886093101
0.112,625.015798522849,-148.077741649456,-530.492368662626,-330.488419152428,557.817648341782,-154.179793706932,-502.128048402525,-242.956687104981,526.25183921526,-145.591867386302,-434.175290512522,-297.376554869095
0.113,614.844094805928,-152.052788284754,-543.140826444886,-288.151528828996,528.714890631276,-152.456182686361,-468.788995976553,-244.491948387953,564.923607924638,-143.456939489838,-453.865047588272,-336.370630953841
0.114,584.004138400546,-154.275622505167,-526.124908484794,-253.482572065282,516.71834637959,-148.892827734003,-442.415497815806,-266.957631053413,609.626207340582,-145.257601422315,-500.943602919491,-347.418507524429
0.115,549.418100829245,-154.270376392096,-494.944772065285,-238.516083575212,533.124866119425,-145.043982273649,-436.944928864768,-305.452536434415,625.826343899541,-149.461131364717,-539.014626980768,-317.996611018812
0.116,523.199243592707,-152.084770297749,-462.320417477831,-244.943422200116,576.301224668642,-143.78883421318,-464.985876728207,-340.457392338421,608.701278890631,-153.149958806937,-543.078222127903,-274.924156038506
0.117,516.884542604874,-148.293117209759,-439.738480394228,-271.661000595273,616.643678978038,-146.442984705568,-513.871484313534,-340.859977751825,575.546674146246,-154.872610042402,-521.080337900675,-244.395694671825
0.118,540.369587737326,-144.822499575146,-441.682535936161,-311.313072003746,623.892085724282,-150.77947276308,-544.500093883489,-304.56687671227,541.992449915406,-154.358347860139,-488.616044885891,-234.542483242105
0.119,585.924448625347,-144.523398417677,-477.149096737857,-340.053229626134,601.154143905806,-154.085058673155,-540.704392366816,-262.726216450424,519.407030151896,-151.747830399318,-457.531532537436,-245.862888019233
0.12,619.737062545432,-147.840905073612,-524.652903378568,-329.868697619038,566.858115639186,-155.291510740153,-514.960131733654,-236.947643986738,519.288449128774,-147.843208809153,-439.626893795409,-276.38503514186
0.121,618.609598825461,-152.080563296556,-546.607673626494,-289.651319506109,535.180565067059,-154.281604409556,-482.164370242407,-232.240731341941,549.225225286908,-144.914419628718,-449.427927884968,-315.694291567774
0.122,591.98279968714,-154.906269147633,-536.108626467606,-251.060103864476,516.964743610415,-151.296479916804,-453.438388498122,-248.286475613168,594.848514913658,-145.564251958634,-490.607762564791,-336.375948911562
0.123,557.667583979266,-155.588963904311,-507.814373521643,-230.472766864314,523.457608021817,-147.40424335714,-441.009002228998,-281.991005794345,620.778376834986,-149.34171378074,-534.008297521055,-316.545306906522
0.124,528.292158513864,-154.104148609791,-475.246028047364,-230.7245491326,558.913225020456,-145.143080007737,-458.63403901391,-319.435144216404,612.101866856019,-153.347190348393,-547.060630385938,-274.578517168338
0.125,514.529333188901,-150.787858031461,-449.090809172324,-251.113280868939,602.506738393064,-146.643895179629,-503.255411748433,-331.282900788682,582.617414528927,-155.669440758785,-530.87146929786,-240.038611056437
0.126,527.21928156265,-146.995619610686,-442.141340197267,-287.178004276097,620.364711170859,-150.635515440003,-540.658972645797,-304.204290179634,548.92904022077,-155.838917851954,-500.841947142702,-224.678515172239
0.127,566.465725492633,-145.425909487536,-466.423950857553,-321.453132235985,605.923020165817,-154.268144105015,-545.837131545052,-263.067543025616,522.45974396469,-153.904931382616,-469.203038539068,-229.810123122015
0.128,606.18648923657,-147.583595437601,-511.727162142532,-324.957491463897,575.138547100894,-156.063906021038,-525.675798872475,-233.343743951091,513.773416477673,-150.336714316613,-446.442803439261,-254.267470857822
0.129,616.605328258156,-151.574791561859,-542.266913392451,-293.511031268285,542.887218856252,-155.736853896145,-494.932787286142,-223.087580260862,532.644718486327,-146.793740547426,-445.666226598836,-291.705348940559
0.13,598.016362593043,-154.780392690889,-541.014215943101,-254.808139737502,519.761515750311,-153.382305004199,-464.675064539348,-232.871461648724,574.164936014045,-145.980348190969,-475.894153755211,-321.23220288387
0.131,566.760870585665,-156.076897869494,-518.070741456112,-229.827307503122,516.535298063689,-149.630087470583,-445.655953316593,-261.150311926335,608.572715878929,-148.663704218962,-519.799941953535,-316.494503676378
0.132,536.211768354984,-155.278570526072,-487.068938631172,-224.247429289798,541.521435282926,-146.453424293812,-451.323934035288,-299.25268827162,611.946543724782,-152.529950471991,-542.950846118182,-282.281687461756
0.133,516.725182323137,-152.52545119574,-458.446775830557,-238.393514545691,584.286748891795,-146.425861516953,-486.810739473425,-323.119651002349,590.02023340874,-155.284038915436,-535.969503860944,-246.699344877034
0.134,519.350627452071,-148.662157384239,-443.58542744603,-270.105614144509,612.860577162083,-149.546467777796,-528.310637521224,-310.621888026841,558.710634709113,-156.090702624966,-510.766669996902,-226.439798086238
0.135,550.107928787955,-145.96363301434,-455.864798638907,-307.90586008922,609.764625581823,-153.24914509841,-544.502875933044,-274.462231849094,530.165590510963,-154.832894068661,-479.837685349487,-225.458087192021
0.136,592.769647423308,-146.709353420759,-495.49435639866,-325.363178130886,584.889797624685,-155.575251496084,-532.545166099941,-241.850618004237,514.747578304531,-151.72125828177,-453.31409813062,-243.867582524618
0.137,615.108682904292,-150.150077037202,-533.503506060647,-306.157967077864,553.548815500807,-155.91526491267,-505.358479434012,-225.896211580649,523.486599616822,-147.863479155405,-443.279569557405,-278.462642362283
0.138,606.357368139122,-153.635508258778,-543.288406917735,-269.271173365052,527.096240001634,-154.210766773493,-474.59774030977,-229.31949571879,559.087663692373,-145.767063122653,-462.229818532236,-314.519650503195
0.139,579.223615611571,-155.540939146152,-527.242551307077,-239.823453759938,516.147243359495,-150.784610342612,-450.488672077415,-251.92842864102,599.788796016262,-147.237821100185,-504.376795542296,-324.577645479664
0.14,548.204938130933,-155.425997997245,-498.551222749552,-227.98099150163,531.347140291806,-147.058312536302,-445.919504963031,-288.938710784494,615.319064258369,-150.859898434384,-537.439127602309,-299.627660541986
0.141,524.251307458141,-153.283652896669,-468.283892629159,-235.689688522116,571.076688207403,-145.683238621133,-471.671313341913,-321.954586835241,601.493061798437,-154.057790031036,-540.884059563044,-263.131787327681
0.142,518.465143153294,-149.600165944304,-447.184032844424,-262.359572788879,608.507026689596,-147.851232722724,-515.204227411785,-323.798402694699,572.709460066617,-155.524450060761,-521.244729475044,-237.276331824909
0.143,540.54628422598,-146.15780973844,-448.964019614005,-301.034208160052,616.918372604153,-151.584629442108,-542.592631300798,-293.566883204888,542.584151537084,-154.949760594262,-491.546987299597,-229.737068789319
0.144,583.467577718274,-145.624852735995,-481.569914186835,-329.431073213373,598.225852724773,-154.476921884317,-539.846072128359,-257.76033301473,521.860336669716,-152.391648244417,-462.439250696176,-241.843235184671
0.145,616.278734075923,-148.452391803611,-525.196259625083,-322.441261240005,567.855883827678,-155.508820561595,-516.763108160332,-235.406446050624,521.948693735084,-148.551480763734,-445.279279366098,-272.317465945483
0.146,617.450131243929,-152.225361882378,-546.312055393066,-287.728696353613,538.621149875265,-154.478391599181,-486.064037548145,-232.065711589085,550.608202720563,-145.554436789326,-454.066740767552,-311.436651394632
0.147,594.330981640391,-154.78924901247,-537.71925778757,-253.154726485634,521.232124085281,-151.526313693829,-458.18188492389,-248.500075464867,594.744786243689,-145.880971779823,-492.373803389605,-333.600657223132
0.148,562.690514952529,-155.38496512958,-511.557051072155,-234.371498087764,527.246280785542,-147.613822876237,-445.23690304209,-282.405277520933,621.473906144336,-149.195276278308,-533.79492495951,-318.265288879844
0.149,534.657491724248,-153.899712103166,-480.135989244388,-235.219185631566,561.594593107415,-145.169294508049,-460.981124822086,-320.756745159392,615.817813466208,-152.860910041769,-548.017382299039,-280.906618078696
0.15,521.16414052467,-150.588416395949,-453.993663824991,-255.933222883586,605.007147816518,-146.317199012863,-503.438933541609,-335.533737653259,589.185821784863,-155.04043591422,-534.159295005737,-248.623772297176
0.151,533.593455323472,-146.731996789764,-446.144868899781,-292.705878858692,624.740797120993,-149.976854670499,-540.915171110334,-312.588933345459,557.009522674165,-155.183090582412,-505.571725337847,-233.788021268442
0.152,572.84510237379,-144.985974811006,-469.166793255783,-328.685307581162,612.72206940924,-153.450559036817,-548.109915068828,-273.868317525748,530.892111166886,-153.246824644528,-474.062232854912,-238.979984684594
0.153,613.677646172385,-146.923007270216,-514.223781275403,-334.924105108166,583.264156429002,-155.218505806407,-529.553056895023,-244.480338898595,522.075463707052,-149.63717788247,-450.468554248044,-263.895569190942
0.154,625.862883896687,-150.787260480739,-546.261625395663,-305.454720146155,551.171667016212,-154.899004769781,-499.119803240792,-233.815372750175,541.176962185931,-145.985839111789,-448.581226997293,-302.733194721681
0.155,608.255348439505,-153.981871637873,-546.611893148146,-266.814555776597,527.665484740952,-152.524693536809,-468.149966407574,-243.447063526123,584.008215816334,-145.038160146215,-478.614516764412,-334.654658541227
0.156,576.825741445952,-155.309304107452,-524.09003746799,-240.951382277572,524.255902302528,-148.698830115743,-447.949523721698,-272.370107200738,620.463494364428,-147.666894352577,-524.262454961842,-331.849101484846
0.157,545.47893333099,-154.522308905545,-492.432656981697,-234.643016188127,549.999807788729,-145.412377791949,-452.79230410246,-312.216139738522,624.99896936799,-151.592768634418,-549.741928960167,-297.334026398266
0.158,525.241300762476,-151.733645813329,-462.609217316052,-248.739092385752,594.758957511041,-145.323881779088,-489.118617445857,-338.380252980982,602.643092542275,-154.444053188492,-543.683191577421,-259.975545359762
0.159,527.815067423894,-147.791509913628,-446.591821015252,-281.326306629813,625.317288113036,-148.516320686152,-533.263681879201,-326.575498777358,569.969968972269,-155.314596021286,-517.883034862544,-238.039760821193
0.16,559.777806541012,-145.021955862956,-458.66613765712,-320.899621163015,622.471672052299,-152.374707731761,-551.509265627034,-288.632140336301,539.962222376005,-154.060557509312,-485.564738497677,-236.190783734075
0.161,604.593575548078,-145.801653708036,-500.057409910813,-339.817566331257,596.242871778063,-154.833997855663,-539.647223963428,-253.547699288945,523.65010062505,-150.894208464126,-457.525167829379,-254.715819468135
0.162,628.157884755081,-149.410462364048,-540.740270731498,-319.65964366683,563.025573574973,-155.236300324416,-511.251455938972,-235.838388095976,532.676877301138,-146.958331966008,-446.529315415634,-290.441433142272
0.163,618.50723160308,-153.093031216553,-551.549181379599,-279.901225550728,534.981865988824,-153.52116244744,-478.861789797727,-238.530885229989,570.063913193771,-144.849156509715,-466.106569767402,-328.203489843514
0.164,589.240631463366,-155.12863970955,-534.591131254632,-247.82422026759,523.263791044887,-150.030858479839,-453.30058044371,-261.38779387734,612.957994484655,-146.463047245574,-510.918680034144,-338.643773595232
0.165,556.06548592185,-155.058457750818,-504.205986995794,-234.489119813905,538.982673587845,-146.239081057079,-448.090641256842,-299.528128305061,628.845977295274,-150.332905511987,-546.414279519316,-311.253430981627
0.166,530.572131684058,-152.89478571115,-472.300107217593,-241.742415893479,580.544140463427,-144.895552059311,-474.946108507163,-333.852801456453,613.224788586785,-153.742348731696,-549.948373421842,-271.295830981565
0.167,524.147451379285,-149.154519808912,-450.008459834395,-268.743254547675,619.635294787126,-147.252272787821,-521.15075317821,-335.18620348653,581.875578875656,-155.324009877795,-528.74056624026,-242.925097311516
0.168,546.664838107385,-145.666941006693,-451.421068320691,-308.320392285653,627.653966450069,-151.234991582311,-550.201926683828,-302.038642352113,549.429195986114,-154.778203120906,-497.049368490546,-234.124681922042
0.169,590.872953271918,-145.170133670066,-485.019011528109,-337.472080866809,606.901661583976,-154.308592044071,-546.904602899262,-263.106408437709,527.056074640291,-152.187153128539,-466.168648781751,-245.916442533291
0.17,624.526818640149,-148.143132213018,-530.453878645774,-329.624680250797,574.184971554628,-155.424641563414,-522.172458923895,-238.797622895545,526.400977057397,-148.282577505029,-447.78366741376,-276.744965346191
0.171,624.950362266894,-152.090229483757,-552.259774748098,-292.527086767537,543.081436248149,-154.405138378094,-489.789546211933,-234.613824867292,555.366659437434,-145.245016716454,-456.287780967007,-316.596884626017
0.172,600.071326287741,-154.771402136646,-542.833175915997,-255.768918670116,524.564941098278,-151.422026751085,-460.655588379428,-250.927890686235,600.436908041059,-145.625672543317,-495.580545549799,-339.005019742289
0.173,566.684222138284,-155.414220655283,-515.308290997081,-235.771866112434,530.275479711074,-147.473681451032,-447.098881128835,-285.122210422396,627.399031642677,-149.083498864071,-538.256276643846,-322.35031496754
0.174,537.401289656031,-153.928531852473,-482.718850643391,-236.183524737626,565.051915463021,-145.037171032518,-463.073596673503,-323.800109994259,620.709223575847,-152.88610344171,-552.494701483624,-282.89493644223
0.175,523.257418597519,-150.596864988493,-455.855034254867,-256.893973969483,609.005392685553,-146.268037915167,-506.47597084987,-338.185835409715,592.595152733432,-155.140360285757,-537.685508234933,-249.125087611227
0.176,535.608288206045,-146.730327573849,-447.820938661199,-293.824174110321,628.481799146524,-150.044689107353,-544.526137416459,-313.81627989759,559.206763034048,-155.305337232079,-508.065682213317,-233.626767259522
0.177,575.167727971382,-145.017746866667,-471.2519820369,-329.756705354198,615.466468351521,-153.602728242758,-551.293583835994,-273.631792901263,532.349055492117,-153.365399663317,-475.858130994876,-238.651536867904
0.178,616.11332739268,-147.037899642438,-516.937964788183,-335.217500664166,584.956709531897,-155.40743373821,-531.895351340105,-243.437234722159,523.237339837709,-149.750413619775,-451.992894676267,-263.590092686754
0.179,627.736728549458,-150.987442860255,-548.96420187704,-304.453125172793,552.119698338825,-155.095259071221,-500.7776307969,-232.503603815508,542.381489327643,-146.115594237501,-450.265617229977,-302.388084926937
0.18,609.251789043002,-154.228841196251,-548.654229973588,-264.889181327186,528.218565445446,-152.719557745655,-469.466789714476,-242.106972713361,585.319373676865,-145.22113882143,-480.757753049738,-333.872358969778
0.181,577.131811230351,-155.569419101164,-525.457184388353,-238.696197935136,524.684865883289,-148.901469066396,-449.277329189992,-271.005700978544,621.503743495659,-147.919643790708,-526.602645771793,-330.085680763744
0.182,545.415902750651,-154.782866122582,-493.437595889538,-232.374365918576,550.421817769972,-145.646103359394,-454.410548362169,-310.60462168872,625.383178479037,-151.890369051834,-551.617781902248,-294.655633942043
0.183,525.054328776492,-151.99961981468,-463.59382006872,-246.501152453744,595.015182962857,-145.609710915658,-491.012027661668,-336.080729361115,602.432767947936,-154.753218903846,-544.887853101304,-256.948375048499
0.184,527.605683350341,-148.080220516791,-447.826011738556,-278.961682519157,625.059708685755,-148.845460864835,-534.910481663032,-323.373493083994,569.445703067024,-155.620478832384,-518.668944765365,-235.055173262534
0.185,559.445721009573,-145.353557955973,-460.242468963707,-318.050914977638,621.635019886374,-152.715484890031,-552.47262611608,-284.963322800559,539.359814453592,-154.365822780854,-486.273122275478,-233.339795148344
0.186,603.820842299817,-146.177484715408,-501.633705073881,-336.100037979038,595.097217123158,-155.16558084414,-540.06580329743,-249.939244490394,523.085841140628,-151.213370045088,-458.44240853282,-251.891554563516
0.187,626.738342221152,-149.801081821586,-541.68010907302,-315.251659860434,561.857986486577,-155.557796580181,-511.503782536426,-232.482854055261,532.111176476763,-147.312834949836,-447.841677263732,-287.367597750846
0.188,616.677061995843,-153.467414106092,-551.728911509933,-275.473786404242,533.955000096491,-153.84516671501,-479.281283042932,-235.366509624383,569.236601675401,-145.253464879857,-467.731131310425,-324.434735332131
0.189,587.393087350323,-155.479299500155,-534.416919040303,-243.781040506463,522.396265730419,-150.378606889823,-454.124528025172,-258.202965697533,611.487606958055,-146.90049090886,-512.257474454857,-333.93019229836
0.19,554.446916580509,-155.396790242689,-504.110226391632,-230.83384273761,538.107742507885,-146.6335809986,-449.411634909759,-295.9545994822,626.716509267071,-150.76177065706,-546.870550633341,-306.114657992538
0.191,529.238267815404,-153.241385260532,-472.562807767222,-238.280374423512,579.263840562354,-145.340722198508,-476.472569010339,-329.424479909639,610.872887548684,-154.137761332998,-549.691195705148,-266.468148389844
0.192,522.982395653234,-149.532914648831,-450.769291518787,-265.174719735586,617.597122138478,-147.711693203606,-522.098615751135,-329.907927616902,579.715006328275,-155.689969567135,-528.31238471589,-238.653541180519
0.193,545.363400256486,-146.093599540917,-452.624340256677,-304.224333258409,625.086998568538,-151.661511638669,-550.175751778754,-296.716022375109,547.644744570932,-155.134082028459,-496.87495751103,-230.282528331122
0.194,588.978597308804,-145.634147290146,-486.172419811551,-332.463781940873,604.366843209399,-154.689021751511,-546.348018184647,-258.38561143493,525.637543357435,-152.558573723898,-466.494077547716,-242.235634454853
0.195,621.842068329986,-148.600024882367,-530.773933902612,-323.985476579523,572.033838059031,-155.774744684504,-521.660159734034,-234.719810903996,525.162212576455,-148.69618274056,-448.711311715296,-272.861701704245
0.196,621.892735041814,-152.502369160898,-551.637466474944,-287.135298211302,541.388420063645,-154.750197778004,-489.66233938746,-230.937685890826,553.903569774001,-145.71420365852,-457.65615971436,-312.025646516254
0.197,597.206730469512,-155.136884350206,-541.854546745382,-251.096652883788,523.221816714561,-151.788535854321,-461.067712729859,-247.341128331181,598.23851724768,-146.124362027579,-496.687147230585,-333.453446967708
0.198,564.307299188466,-155.753407428624,-514.52775906015,-231.741047451506,529.016414698296,-147.884007288297,-448.062916850451,-281.243648041526,624.432905415896,-149.553501051012,-538.325299082128,-316.421120872603
0.199,535.544043889705,-154.26871022096,-482.439529459869,-232.507039377904,563.430127629815,-145.494431888301,-464.306507758779,-319.17546204838,617.586645307449,-153.295131948573,-551.710659920955,-277.54028931255
0.2,521.763668850611,-150.965938217013,-456.194326708365,-253.227293970362,606.599563265963,-146.736782747482,-507.214079000078,-332.711448884104,589.865728570814,-155.499253951102,-536.751782858761,-244.620320783698
